object_id,line1,line2,source
FY1C_1604,1 36236U 99025DVM 26118.84562034  .00000233  00000+0  23460-3 0  9990,2 36236  98.8289 155.7602 0149023 348.9081  10.8801 13.82059639616416,Fengyun-1C
FY1C_1605,1 36238U 99025DVP 26124.37028613  .00000061  00000+0  56204-4 0  9999,2 36238  98.6683  97.0217 0020196 232.9309 127.0017 14.12436266890310,Fengyun-1C
FY1C_1606,1 36244U 99025DVV 26124.26597494  .00003407  00000+0  14256-2 0  9998,2 36244  98.9309 242.4432 0049223 231.5668 128.1088 14.26097093940092,Fengyun-1C
FY1C_1607,1 36247U 99025DVY 26124.29357580  .00001177  00000+0  36214-3 0  9995,2 36247  98.2629 136.1631 0184603 328.1421  30.8704 14.34062383723057,Fengyun-1C
FY1C_1608,1 36255U 99025DWG 26124.09823289  .00001866  00000+0  62789-3 0  9997,2 36255  99.4439  63.3977 0064587 111.0451 265.3732 14.37286748660559,Fengyun-1C
FY1C_1609,1 36258U 99025DWK 26124.92095492  .00002580  00000+0  30570-3 0  9996,2 36258  99.0641 176.8126 0171003  39.9151 321.4484 14.75721255929337,Fengyun-1C
FY1C_1610,1 36260U 99025DWM 26124.43969716  .00000208  00000+0  12850-3 0  9990,2 36260  98.6641 127.5885 0015561 197.8345 162.2285 14.15481495898276,Fengyun-1C
FY1C_1611,1 36261U 99025DWN 26123.04045119  .00000376  00000+0  49260-3 0  9990,2 36261 101.3592  38.9587 0355485 107.4953 256.5347 13.45603221863332,Fengyun-1C
FY1C_1612,1 36262U 99025DWP 26124.42361485  .00000407  00000+0  17960-3 0  9998,2 36262  98.9456  13.5016 0059601 221.0100 138.6591 14.28004511915335,Fengyun-1C
FY1C_1613,1 36263U 99025DWQ 26122.96169891  .00005512  00000+0  15020-2 0  9999,2 36263  98.9906  17.6883 0033749 199.8494 160.1386 14.47491666900277,Fengyun-1C
FY1C_1614,1 36267U 99025DWU 26124.80506284  .00001434  00000+0  78085-3 0  9999,2 36267  98.5718  70.2608 0125702 162.5071 228.0001 14.09723115885452,Fengyun-1C
FY1C_1615,1 36269U 99025DWW 26125.07929167  .00000623  00000+0  20710-3 0  9991,2 36269  99.1267  78.2826 0231688 226.1071 132.0771 14.27699948897613,Fengyun-1C
FY1C_1616,1 36272U 99025DWZ 26115.48273036  .00000496  00000+0  23401-3 0  9994,2 36272  99.1232   0.4931 0167036 249.0131 109.3102 14.17520359655119,Fengyun-1C
FY1C_1617,1 36273U 99025DXA 26121.41632846  .00000483  00000+0  25559-3 0  9995,2 36273  99.5884   6.7821 0096085 319.3039  40.0981 14.16742829682110,Fengyun-1C
FY1C_1618,1 36274U 99025DXB 26123.00243291  .00006005  00000+0  25174-2 0  9993,2 36274  99.1309 207.7615 0062020 184.9911 353.6152 14.25310512649969,Fengyun-1C
FY1C_1619,1 36278U 99025DXF 26122.55609176  .00000576  00000+0  30138-3 0  9998,2 36278  99.1290  49.6238 0059909 251.3369 108.1295 14.17637676954711,Fengyun-1C
FY1C_1620,1 36279U 99025DXG 26125.15978060  .00000216  00000+0  13148-3 0  9992,2 36279  98.5808 102.4851 0062017   4.6833 355.4908 14.14812359910673,Fengyun-1C
FY1C_1621,1 36280U 99025DXH 26123.37079197  .00001420  00000+0  81102-3 0  9992,2 36280  98.7491 153.6375 0062745  25.9368 350.9969 14.10203833883506,Fengyun-1C
FY1C_1622,1 36281U 99025DXJ 26124.23144720  .00002351  00000+0  23776-2 0  9990,2 36281  99.2594  43.8424 0289739 104.6573 258.6876 13.61171988864554,Fengyun-1C
FY1C_1623,1 36283U 99025DXL 26123.27299578  .00033807  00000+0  17103-2 0  9994,2 36283  99.4271 126.0129 0052217 309.7692  49.8941 15.15754199688037,Fengyun-1C
FY1C_1624,1 36644U 99025DXN 26120.29334502  .00001708  00000+0  17938-2 0  9992,2 36644  98.4335 244.7563 0286632 175.7910 184.5744 13.59586265634506,Fengyun-1C
FY1C_1625,1 36645U 99025DXP 26122.82439723  .00000865  00000+0  92051-3 0  9998,2 36645  98.5112 255.5820 0294440  33.4966 328.4422 13.59121248594631,Fengyun-1C
FY1C_1626,1 36647U 99025DXR 26123.52369727  .00004248  00000+0  27632-2 0  9995,2 36647  96.1211 220.9357 0235683 245.4344 112.2097 13.90116641323810,Fengyun-1C
FY1C_1627,1 36652U 99025DXW 26124.18584678  .00002647  00000+0  11581-2 0  9995,2 36652  98.9325 213.5668 0048948 303.0877  56.5607 14.24008200663513,Fengyun-1C
FY1C_1628,1 36657U 99025DYB 26118.43567812  .00002585  00000+0  44013-3 0  9990,2 36657  99.4283 294.3931 0103035  12.4068 347.9633 14.66734229682597,Fengyun-1C
FY1C_1629,1 36659U 99025DYD 26121.78185899  .00000729  00000+0  61057-3 0  9990,2 36659  99.8502 137.8810 0136526  66.6008 294.9438 13.87619021623672,Fengyun-1C
FY1C_1630,1 36664U 99025DYJ 26124.29440857  .00000166  00000+0  87820-4 0  9995,2 36664  98.5890 149.4904 0173229  49.1276 312.4764 14.18027780657711,Fengyun-1C
FY1C_1631,1 36668U 99025DYN 26119.30887446  .00000999  00000+0  52351-3 0  9998,2 36668  98.6062 129.9986 0051652 189.7899 170.2274 14.15747052593642,Fengyun-1C
FY1C_1632,1 36678U 99025DYY 26110.66263359  .00000628  00000+0  19494-3 0  9990,2 36678  98.3083  93.7709 0149696 325.9060  33.2580 14.38338486668423,Fengyun-1C
FY1C_1633,1 36679U 99025DYZ 26102.72347650  .00000560  00000+0  36292-3 0  9996,2 36679  98.8431 100.7174 0086419 114.6111 246.4091 14.04878250262475,Fengyun-1C
FY1C_1634,1 36680U 99025DZA 26121.73823131  .00000720  00000+0  30724-3 0  9995,2 36680  98.5593 114.0466 0187945 204.4562 336.6759 14.18987534662826,Fengyun-1C
FY1C_1635,1 36681U 99025DZB 26122.20877173  .00000984  00000+0  57068-3 0  9996,2 36681  98.7032 121.3243 0043180 311.8299  47.9189 14.10602265747384,Fengyun-1C
FY1C_1636,1 36682U 99025DZC 26123.13447785  .00001065  00000+0  10322-2 0  9994,2 36682  98.4775  15.4452 0230575 259.5313  97.9782 13.70520263633292,Fengyun-1C
FY1C_1637,1 36684U 99025DZE 26121.30378934  .00223831  00000+0  91501-2 0  9997,2 36684  99.4408 250.2892 0014029 340.6298  19.4398 15.23263490680057,Fengyun-1C
FY1C_1638,1 36686U 99025DZG 26122.86581369  .00005409  00000+0  67458-3 0  9993,2 36686  98.9939 335.8252 0099763 331.1636  28.4080 14.79439296679371,Fengyun-1C
FY1C_1639,1 36687U 99025DZH 26125.04659926  .00000097  00000+0  84237-4 0  9995,2 36687  98.7025 210.6835 0090518 222.4573 136.9569 14.04636900647342,Fengyun-1C
FY1C_1640,1 36689U 99025DZK 26120.62778864  .00001710  00000+0  12984-2 0  9990,2 36689  98.4731   4.2439 0307068 282.1539  74.5376 13.75095724601217,Fengyun-1C
FY1C_1641,1 36692U 99025DZN 26117.56259635  .00000686  00000+0  53109-3 0  9999,2 36692  99.9945  39.5000 0114862  14.2721 346.1637 13.93660757616975,Fengyun-1C
FY1C_1642,1 36695U 99025DZR 26118.67193007  .00001565  00000+0  31488-3 0  9998,2 36695  98.2384 100.7141 0256524  74.2587 288.6736 14.44177747915445,Fengyun-1C
FY1C_1643,1 36696U 99025DZS 26122.80284988  .00004592  00000+0  14392-2 0  9995,2 36696  98.9835 143.7992 0020582 267.8181  92.0650 14.40998616664263,Fengyun-1C
FY1C_1644,1 36699U 99025DZV 26125.20348991  .00000616  00000+0  27106-3 0  9991,2 36699  98.5683 121.1282 0094979  72.7056 288.4489 14.24497084753692,Fengyun-1C
FY1C_1645,1 36701U 99025DZX 26124.28903247  .00001915  00000+0  17275-2 0  9991,2 36701 102.7528 130.0195 0256140 288.5194  68.8268 13.72116016630935,Fengyun-1C
FY1C_1646,1 36703U 99025DZZ 26101.69892527  .00003349  00000+0  14407-2 0  9998,2 36703  97.8096 260.7601 0096336 311.3156  47.9762 14.22728927599764,Fengyun-1C
FY1C_1647,1 36707U 99025EAD 26124.36449584  .00001252  00000+0  62747-3 0  9994,2 36707  98.7336 173.2199 0050053  74.2004 286.4682 14.17779964661007,Fengyun-1C
FY1C_1648,1 36710U 99025EAG 26122.44089416  .00005331  00000+0  13091-2 0  9998,2 36710  98.3610 183.8137 0067433 112.3318 248.5042 14.51373490669934,Fengyun-1C
FY1C_1649,1 36711U 99025EAH 26122.37483603  .00009102  00000+0  24843-2 0  9994,2 36711 100.7908 184.0692 0097915 175.0632 185.1540 14.44814510663405,Fengyun-1C
FY1C_1650,1 36716U 99025EAN 26124.50206905  .00000217  00000+0  19928-3 0  9991,2 36716  99.2322  47.1024 0148098 204.3804 155.0299 13.88511835649127,Fengyun-1C
FY1C_1651,1 36719U 99025EAR 26120.60264874  .00003081  00000+0  10409-2 0  9996,2 36719  98.5392 266.2834 0082361  58.6606 302.2607 14.35694188663437,Fengyun-1C
FY1C_1652,1 36724U 99025EAW 26124.59800045  .00003893  00000+0  15450-2 0  9992,2 36724  99.4570 172.6737 0104494 151.6037   2.4187 14.26462353595081,Fengyun-1C
FY1C_1653,1 36729U 99025EBB 26124.21591022  .00000315  00000+0  19897-3 0  9994,2 36729  98.7253 106.6881 0045452 210.6970 149.1541 14.10464633892600,Fengyun-1C
FY1C_1654,1 36734U 99025EBG 26124.41263681  .00002779  00000+0  11545-2 0  9996,2 36734  99.0422 181.0552 0037015 168.4237 191.7802 14.26935283847684,Fengyun-1C
FY1C_1655,1 36736U 99025EBJ 26124.99453369  .00003014  00000+0  12427-2 0  9998,2 36736  98.7928 204.0745 0060603  85.6022 275.2079 14.26587513906571,Fengyun-1C
FY1C_1656,1 36743U 99025EBR 26110.36001154  .00001849  00000+0  72584-3 0  9998,2 36743  98.6402 162.7154 0046178 357.1786   2.9129 14.29972327625757,Fengyun-1C
FY1C_1657,1 36986U 99025EBS 26122.91533578  .00003589  00000+0  17885-2 0  9996,2 36986  99.1341 197.3643 0087106 203.1626 156.5610 14.15641559837414,Fengyun-1C
FY1C_1658,1 36987U 99025EBT 26115.98608845  .00000801  00000+0  10423-2 0  9991,2 36987 100.8111  12.3551 0319997  88.5316 275.2439 13.46071412626839,Fengyun-1C
FY1C_1659,1 36990U 99025EBW 26122.97176757  .00000401  00000+0  45352-3 0  9990,2 36990  96.5900  30.1571 0290503 356.8959   3.0377 13.57116376848032,Fengyun-1C
FY1C_1660,1 36994U 99025ECA 26124.83185185  .00000062  00000+0  78422-4 0  9994,2 36994  98.6652  82.3499 0114237 259.3992  99.4284 13.90842904828960,Fengyun-1C
FY1C_1661,1 36995U 99025ECB 26122.92096475  .00000260  00000+0  18529-3 0  9997,2 36995  98.3246 355.2075 0038193 269.0632  90.6161 14.04903978655391,Fengyun-1C
FY1C_1662,1 36996U 99025ECC 26119.17465030  .00001432  00000+0  59347-3 0  9993,2 36996  98.2415 265.3832 0251111 312.4844 229.4786 14.12415155616314,Fengyun-1C
FY1C_1663,1 37003U 99025ECK 26123.85577229  .00000515  00000+0  38684-3 0  9999,2 37003  98.8325 146.9050 0097679 130.0959  47.1772 13.96490922626401,Fengyun-1C
FY1C_1664,1 37006U 99025ECN 26120.55890463  .00001982  00000+0  35190-3 0  9992,2 37006  99.2899  28.3750 0252234 195.3399 164.0046 14.49986252671258,Fengyun-1C
FY1C_1665,1 37008U 99025ECQ 26122.06404528  .00001669  00000+0  98689-3 0  9999,2 37008  99.1464 247.6664 0060272 223.9981 135.6382 14.08282974622899,Fengyun-1C
FY1C_1666,1 37017U 99025ECZ 26122.13568348  .00006097  00000+0  11738-2 0  9997,2 37017  98.8069  76.0764 0274561 306.6711  50.9524 14.42628745631849,Fengyun-1C
FY1C_1667,1 37018U 99025EDA 26124.39563352  .00013558  00000+0  31401-2 0  9997,2 37018  98.4989 343.0428 0191271 209.9905 149.0221 14.44556278655873,Fengyun-1C
FY1C_1668,1 37021U 99025EDD 26120.52145972  .00001231  00000+0  39414-3 0  9994,2 37021  98.3762 137.7402 0174773 199.1114 315.6918 14.32974583720412,Fengyun-1C
FY1C_1669,1 37028U 99025EDL 26118.57688388  .00003745  00000+0  16421-2 0  9990,2 37028  99.2456  38.1647 0034524  69.5146 290.9731 14.23972426624222,Fengyun-1C
FY1C_1670,1 37036U 99025EDU 26123.68449689  .00000751  00000+0  47102-3 0  9991,2 37036  98.7262 115.6572 0123568  17.5872 342.9518 14.03747147657397,Fengyun-1C
FY1C_1671,1 37042U 99025EEA 26123.62876144  .00017044  00000+0  21545-2 0  9997,2 37042  98.5984 257.8828 0047288 300.7988  58.8572 14.81139288748947,Fengyun-1C
FY1C_1672,1 37044U 99025EEC 26123.01827267  .00007450  00000+0  32504-2 0  9991,2 37044  98.9611 225.4590 0504213 146.6322 216.7707 13.72585898857950,Fengyun-1C
FY1C_1673,1 37046U 99025EEE 26120.32229318  .00001394  00000+0  60276-3 0  9996,2 37046  98.5370 135.9120 0048096 261.6365  97.9361 14.25333507661552,Fengyun-1C
FY1C_1674,1 37047U 99025EEF 26123.88058560  .00003505  00000+0  25685-2 0  9990,2 37047  99.1190 177.8484 0234539 192.4839 167.0443 13.84231008640491,Fengyun-1C
FY1C_1675,1 37048U 99025EEG 26124.40243465  .00000287  00000+0  31977-3 0  9996,2 37048  98.8733 338.8488 0254155 135.7591 348.4745 13.65258624641162,Fengyun-1C
FY1C_1676,1 37053U 99025EEM 26123.58325757  .00006746  00000+0  15350-2 0  9997,2 37053  99.1477 247.7824 0041813 106.0959 312.3336 14.55736437671008,Fengyun-1C
FY1C_1677,1 37054U 99025EEN 26123.21568529  .00000636  00000+0  30483-3 0  9991,2 37054  98.5683 105.9780 0101104  56.7102 304.3710 14.19663352664361,Fengyun-1C
FY1C_1678,1 37056U 99025EEQ 26123.86155346  .00002514  00000+0  40823-3 0  9999,2 37056  98.9648 160.7357 0267457  78.3762 284.7318 14.51094142674720,Fengyun-1C
FY1C_1679,1 37057U 99025EER 26121.29043692  .00000306  00000+0  17877-3 0  9995,2 37057  98.9165 136.9890 0285034 114.7622 248.3484 13.96326792655459,Fengyun-1C
FY1C_1680,1 37060U 99025EEU 26121.43725272  .00000451  00000+0  32297-3 0  9990,2 37060  99.0741 183.0272 0079931 323.5826  35.9916 14.00849590646626,Fengyun-1C
FY1C_1681,1 37061U 99025EEV 26122.37025179  .00004754  00000+0  24141-2 0  9992,2 37061  98.0591 159.6943 0796241  16.8947 345.7132 13.15209725100025,Fengyun-1C
FY1C_1682,1 37064U 99025EEY 26117.21936178  .00007100  00000+0  33018-2 0  9993,2 37064  98.9063 274.5667 0103530  77.3879 283.8850 14.18062739834546,Fengyun-1C
FY1C_1683,1 37065U 99025EEZ 26121.34159567  .00001508  00000+0  16076-2 0  9993,2 37065 103.2824 350.3243 0291898 300.6658  56.5995 13.59732838240990,Fengyun-1C
FY1C_1684,1 37067U 99025EFB 26123.11879650  .00004273  00000+0  25497-2 0  9993,2 37067  99.5288  76.0321 0146724  86.3293 275.4637 14.02565223593898,Fengyun-1C
FY1C_1685,1 37069U 99025EFD 26117.05283928  .00001270  00000+0  14509-2 0  9994,2 37069  95.8501  35.4474 0420093 251.9414 103.5541 13.38642425895184,Fengyun-1C
FY1C_1686,1 37077U 99025EFM 26123.70168191  .00000897  00000+0  27687-3 0  9992,2 37077  99.0195 211.7992 0094274 268.5200  90.5187 14.41580607870000,Fengyun-1C
FY1C_1687,1 37079U 99025EFP 26124.66247566  .00015420  00000+0  28437-2 0  9995,2 37079  98.8645 275.0417 0010821  69.0953 291.1405 14.65562144667052,Fengyun-1C
FY1C_1688,1 37081U 99025EFR 26123.68762394  .00009678  00000+0  33693-2 0  9998,2 37081  98.6894 277.9542 0253110 301.8757  55.8013 14.19188381605843,Fengyun-1C
FY1C_1689,1 37400U 99025EFS 26123.23480756  .00000678  00000+0  51951-3 0  9992,2 37400  98.8380 313.1518 0401933 125.8941 238.0218 13.63838399821226,Fengyun-1C
FY1C_1690,1 37404U 99025EFW 26123.49195948  .00001776  00000+0  66714-3 0  9993,2 37404  98.4553 127.7190 0045171 103.3587  48.1087 14.32216924847692,Fengyun-1C
FY1C_1691,1 37406U 99025EFY 26123.89478485  .00001186  00000+0  69393-3 0  9990,2 37406  98.4327 351.1266 0147869 223.6219 149.4544 14.04738076652283,Fengyun-1C
FY1C_1692,1 37415U 99025EGH 26122.51452566  .00000357  00000+0  46491-3 0  9993,2 37415  98.9820 222.2155 0285003 182.8060 177.1491 13.52186674642241,Fengyun-1C
FY1C_1693,1 37417U 99025EGK 26121.71867981  .00000308  00000+0  20280-3 0  9991,2 37417  98.8070 115.9332 0078062 226.1060 133.3646 14.07552374703194,Fengyun-1C
FY1C_1694,1 37418U 99025EGL 26122.83662553  .00000871  00000+0  21526-2 0  9992,2 37418  98.6080 332.9568 1074407  40.8069 326.8611 11.95271434511700,Fengyun-1C
FY1C_1695,1 37420U 99025EGN 26122.22155203  .00000126  00000+0  11298-3 0  9996,2 37420  98.8720 112.8861 0072692 244.1063 115.2596 13.99891422617309,Fengyun-1C
FY1C_1696,1 37421U 99025EGP 26121.78429505  .00000444  00000+0  53121-3 0  9990,2 37421  98.9065  64.9927 0409349  93.6530 271.1498 13.40673474628229,Fengyun-1C
FY1C_1697,1 37423U 99025EGR 26122.84735799  .00001229  00000+0  74021-3 0  9999,2 37423  98.7679 174.1596 0050277 122.4199 238.1848 14.07925976655953,Fengyun-1C
FY1C_1698,1 37424U 99025EGS 26124.01139878  .00002385  00000+0  93165-3 0  9991,2 37424  97.2066 230.9433 0212966 216.4311 142.2218 14.18643527705902,Fengyun-1C
FY1C_1699,1 37427U 99025EGV 26124.70776402  .00009246  00000+0  53166-3 0  9990,2 37427  98.6430 287.1135 0174676 187.8334 172.0153 15.00678596624656,Fengyun-1C
FY1C_1700,1 37428U 99025EGW 26121.84298694  .00005112  00000+0  17287-2 0  9996,2 37428  97.7119 334.8594 0056016  35.9263 324.5671 14.36321752654469,Fengyun-1C
FY1C_1701,1 37430U 99025EGY 26119.95377635  .00003579  00000+0  13962-2 0  9992,2 37430  98.7525 199.8215 0017235  30.8369 329.3822 14.30219194636768,Fengyun-1C
FY1C_1702,1 37432U 99025EHA 26124.77779914  .00002112  00000+0  40898-3 0  9997,2 37432  98.1767 139.9270 0179638 204.9862 154.2561 14.54586350104555,Fengyun-1C
FY1C_1703,1 37435U 99025EHD 26122.38512719  .00001867  00000+0  84139-3 0  9995,2 37435  98.6308 161.0091 0038698 327.2749  32.6032 14.23029267909396,Fengyun-1C
FY1C_1704,1 37436U 99025EHE 26121.42879108  .00000881  00000+0  54848-3 0  9997,2 37436  98.9121 179.0053 0060061 117.7029 243.0251 14.06611324659623,Fengyun-1C
FY1C_1705,1 37437U 99025EHF 26124.23282596  .00000993  00000+0  46458-3 0  9991,2 37437  98.5942 116.7858 0111571 357.8335  21.7642 14.19204246660129,Fengyun-1C
FY1C_1706,1 37438U 99025EHG 26123.85365996  .00000981  00000+0  51804-3 0  9993,2 37438  98.7228 164.9739 0029611 173.4402 186.7165 14.15879914621464,Fengyun-1C
FY1C_1707,1 37441U 99025EHK 26123.23978994  .00000756  00000+0  10998-2 0  9995,2 37441  99.1439 316.3245 0509337  77.4469 288.3109 13.14531953840316,Fengyun-1C
FY1C_1708,1 37444U 99025EHN 26124.52051610  .00002087  00000+0  39057-3 0  9995,2 37444  99.0724 220.8507 0239980 282.0690  75.3705 14.49340145672183,Fengyun-1C
FY1C_1709,1 37448U 99025EHS 26125.00690848  .00001549  00000+0  92960-3 0  9999,2 37448  99.3042 194.3893 0303374  34.4824 327.5611 13.87875735643627,Fengyun-1C
FY1C_1710,1 37453U 99025EHX 26122.48453985  .00002394  00000+0  18220-2 0  9998,2 37453  97.6398  34.9492 0357334 218.9061 138.5876 13.68220044915495,Fengyun-1C
FY1C_1711,1 37460U 99025EJE 26123.28086656  .00008168  00000+0  20728-2 0  9993,2 37460  98.3862 303.2532 0053247 217.1561 142.5943 14.50190751845390,Fengyun-1C
FY1C_1712,1 37461U 99025EJF 26123.89018305  .00001505  00000+0  26780-2 0  9999,2 37461  99.8668   0.2144 0664397  15.3942 346.6338 12.79565063538529,Fengyun-1C
FY1C_1713,1 37464U 99025EJJ 26124.16247351  .00002134  00000+0  19034-2 0  9991,2 37464 102.7105  91.8900 0451045 165.0292 196.4700 13.48078907628407,Fengyun-1C
FY1C_1714,1 37474U 99025EJU 26121.90661115  .00011141  00000+0  13525-2 0  9996,2 37474  99.1557 350.8786 0127099  59.1005 302.2627 14.78100709644449,Fengyun-1C
FY1C_1715,1 37477U 99025EJX 26122.45834615  .00001396  00000+0  66999-3 0  9992,2 37477  98.6053 128.2609 0038166  61.3135 299.1871 14.20112342839111,Fengyun-1C
FY1C_1716,1 37478U 99025EJY 26123.88998468  .00001487  00000+0  23632-2 0  9995,2 37478  99.6635  96.8149 0546498 352.1617   7.1206 13.03507645584138,Fengyun-1C
FY1C_1717,1 37589U 99025EKH 26123.47190224  .00003715  00000+0  20222-2 0  9995,2 37589  99.0728  32.0480 0112912 226.4308 132.7445 14.09648933845805,Fengyun-1C
FY1C_1718,1 37591U 99025EKK 26125.10127705  .00017480  00000+0  36243-2 0  9998,2 37591  98.4099  77.5209 0063017 273.5778 143.3118 14.58996998685516,Fengyun-1C
FY1C_1719,1 37593U 99025EKM 26122.94354225  .00003662  00000+0  10842-2 0  9992,2 37593  99.0141  11.9020 0149494  61.8943 315.7478 14.37743247881495,Fengyun-1C
FY1C_1720,1 37594U 99025EKN 26118.52901414  .00000365  00000+0  21848-3 0  9996,2 37594  98.7165 149.0499 0084735 241.0519 118.2137 14.11258667796917,Fengyun-1C
FY1C_1721,1 37595U 99025EKP 26120.44897169  .00025743  00000+0  33817-2 0  9997,2 37595  99.0460 351.1352 0020213 295.6831 195.1576 14.80076476646510,Fengyun-1C
FY1C_1722,1 37600U 99025EKU 26123.67513532  .00002474  00000+0  13854-2 0  9996,2 37600  98.9351 278.6459 0350616  26.5249 335.3386 13.84694455904501,Fengyun-1C
FY1C_1723,1 37683U 99025EKY 26119.98835711  .00001824  00000+0  14590-2 0  9998,2 37683  97.9981  15.0820 0582198 132.6062 251.2339 13.32598957310811,Fengyun-1C
FY1C_1724,1 37686U 99025ELB 26122.28123471  .00000421  00000+0  57351-3 0  9996,2 37686  99.0155 129.6641 0396649  53.6553 327.1261 13.35489973625034,Fengyun-1C
FY1C_1725,1 37687U 99025ELC 26122.33952850  .00005039  00000+0  28451-2 0  9992,2 37687  98.1892 145.3370 0328078 330.8562  41.9493 13.86800364852024,Fengyun-1C
FY1C_1726,1 37689U 99025ELE 26123.10230472  .00008336  00000+0  21008-2 0  9993,2 37689  98.9097 177.1850 0021642 170.0343 190.1284 14.51244740598615,Fengyun-1C
FY1C_1727,1 37691U 99025ELG 26123.48874354  .00023659  00000+0  27561-2 0  9995,2 37691  98.3654  33.8573 0262924  69.2918 293.6252 14.63453446877036,Fengyun-1C
FY1C_1728,1 37693U 99025ELJ 26124.47689597  .00000698  00000+0  41874-3 0  9992,2 37693  98.6982 124.2298 0072429  32.6839 119.0799 14.08804860641584,Fengyun-1C
FY1C_1729,1 37694U 99025ELK 26117.42915718  .00003848  00000+0  17119-2 0  9991,2 37694  98.1849 179.5179 0146710  58.8668 318.6839 14.17813665536261,Fengyun-1C
FY1C_1730,1 37695U 99025ELL 26121.83859834  .00001405  00000+0  85344-3 0  9991,2 37695  98.1878 149.0868 0460194 245.7194 299.1075 13.65527959911630,Fengyun-1C
FY1C_1731,1 37701U 99025ELS 26120.62055620  .00008694  00000+0  44570-2 0  9998,2 37701  97.6531 254.2396 0251931 166.7353 260.6388 14.00528334780068,Fengyun-1C
